company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,cash_from_operations_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score,roce_percentage,roe_percentage,broad_sector,computed_roce,high_leverage_suppressed
ITC,Mar 2021,27.16974237164261,34.64482205574842,22.17674449434106,0.004490695477819941,338.6551724137931,0.6677919225607029,18267.0,5740.0,12527.0,11.0,60.0,101.0,271.0,7.95,10.08,9.86,16.671426262848126,34.76,29.47,Consumer Staples,32.402916625424794,False
ITC,Mar 2022,25.563525434908072,34.00610108005606,24.822672324073334,0.003986870546793691,375.55,0.7855976993626613,13538.0,2238.0,15776.0,12.0,60.0,93.0,249.0,7.95,10.08,9.86,17.05726515278136,34.76,29.47,Consumer Staples,35.935506506761925,False
ITC,Mar 2023,27.463726222873987,36.24416587938352,28.16426867182416,0.004424842744559323,356.43589743589746,0.8262632382239518,13146.0,5732.0,18878.0,15.0,60.0,100.0,306.0,7.95,10.08,9.86,18.818086044307368,34.76,29.47,Consumer Staples,40.02533795943047,False
ITC,Mar 2024,29.282025230717128,37.0177518132814,27.851074395694365,0.004066731984914169,362.9625,0.7723477995509732,18742.0,1563.0,17179.0,16.0,60.0,84.0,303.0,7.95,10.08,9.86,19.301815808654155,34.76,29.47,Consumer Staples,38.814329635075524,False
ITC,TTM,27.722100219604712,35.456178878019564,,,542.5,,,,,16.0,60.0,,,7.95,10.08,9.86,9.240700073201571,34.76,29.47,Consumer Staples,,False
JINDALSTEL,Mar 2013,14.903821881153128,30.82748523249356,13.890457368718238,1.1583850931677018,6.034676663542643,0.3470467646698088,-6069.0,9591.0,3522.0,31.0,464.0,5.0,24618.0,1.4,,,9.713775338180392,13.2,14.1,Materials,14.037497274907345,False
JINDALSTEL,Mar 2014,9.830965467178263,30.068443430467696,8.385670057496682,1.6084918177797434,3.4023242944106253,0.27986011347641226,-8114.0,12694.0,4580.0,21.0,464.0,7.0,36368.0,1.4,,,6.165498546050453,13.2,14.1,Materials,10.424225982569773,False
JINDALSTEL,Mar 2015,-7.48415030153085,28.163496726972838,-6.900484744796122,2.162389506700884,1.413913043478261,0.2568410183089082,-5535.0,6717.0,1182.0,-14.0,464.0,0.0,45501.0,1.4,,,-4.709264676006021,13.2,14.1,Materials,6.108831883143231,False
JINDALSTEL,Mar 2016,-15.855976167240229,17.653705891417122,-9.517203107658158,1.4427487976322604,1.031960663798402,0.2107080239832031,2071.0,2262.0,4333.0,-32.0,464.0,0.0,46797.0,1.4,,,-8.387490416971728,13.2,14.1,Materials,4.238133101106862,False
JINDALSTEL,Mar 2017,-11.74836828218303,21.797898440031478,-8.44564240790656,1.5257395760540415,1.2632955536181343,0.23850952249516974,4852.0,1998.0,6850.0,-25.0,464.0,0.0,45850.0,1.4,,,-6.651833722531474,13.2,14.1,Materials,5.727197270128193,False
JINDALSTEL,Mar 2018,-4.85489394940816,19.43459712792165,-5.3184136909659365,1.413921342767813,1.5222452146921883,0.3730359744480556,6293.0,1431.0,7724.0,-15.0,464.0,0.0,42962.0,1.4,,,-3.2667572219753467,13.2,14.1,Materials,8.023504710485774,False
JINDALSTEL,Mar 2019,-5.135630030234638,17.910829110420305,-7.517531556802244,1.2329437431821724,1.6280487804878048,0.5277019359333042,8195.0,832.0,9027.0,-17.0,464.0,0.0,39559.0,1.4,,,-4.0418198837011925,13.2,14.1,Materials,9.689576238065992,False
JINDALSTEL,Mar 2020,-1.0547688737705352,18.01281544181631,-1.2446712512057752,1.1458443538600367,1.8325371549893843,0.4225780570970114,7338.0,1476.0,8814.0,-1.0,464.0,0.0,36824.0,1.4,,,-0.6256206892930997,13.2,14.1,Materials,10.012905845332869,False
JINDALSTEL,Mar 2021,12.339859452268719,31.61745568119379,13.411912619833414,0.9401225836869401,4.084998183799492,0.44423175745118193,10077.0,1884.0,11961.0,36.0,464.0,0.0,29910.0,1.4,,,8.732001276517773,13.2,14.1,Materials,18.219522073714053,False
JINDALSTEL,Mar 2022,13.223625063518742,30.322870656295198,18.992280701754385,0.37900350877192984,7.243114406779661,0.6675799801680496,13717.0,2331.0,16048.0,56.0,464.0,5.0,13502.0,1.4,,,10.96116191514706,13.2,14.1,Materials,27.836016854275652,False
JINDALSTEL,Mar 2023,7.468240246560925,18.683755543862286,10.267142045160957,0.3370536867669095,6.502766251728907,0.7664453310671641,3257.0,4090.0,7347.0,31.0,464.0,6.0,13046.0,1.4,,,6.167275874263016,13.2,14.1,Materials,18.169346112227547,False
JINDALSTEL,Mar 2024,11.802438733764944,20.260555268697622,13.410506363390198,0.3716941962270963,8.004636785162287,0.6400172860847018,-2336.0,8344.0,6008.0,58.0,464.0,3.0,16472.0,1.4,,,8.617654127746615,13.2,14.1,Materials,17.039547279068238,False
JINDALSTEL,TTM,10.116155860772906,20.646154461304704,,,8.094354215003866,,,,,50.0,464.0,,,1.4,,,3.3720519535909688,13.2,14.1,Materials,,False
JIOFIN,Mar 2023,68.88888888888889,86.66666666666667,0.027164388363126533,0.006510690501226779,,0.00039154267815191856,945.0,1110.0,2055.0,,216.0,0.0,743.0,,,,22.972148273310058,2.16,1.82,Financials,0.04265951611920288,True
JIOFIN,Mar 2024,86.52291105121293,84.04312668463612,1.153456416595399,0.0,198.8,0.012805202156520298,763.0,1441.0,-678.0,3.0,216.0,0.0,0.0,,,,29.229724223321615,2.16,1.82,Financials,1.42870489482346,True
JIOFIN,TTM,81.65650406504065,77.79471544715447,,,,,,,,3.0,216.0,,,,,,27.218834688346885,2.16,1.82,Financials,,True
JSWENERGY,Mar 2013,10.15783540022548,31.578354002254795,14.522888459058672,1.6726305609284333,2.917964693665628,0.43527333398763374,781.0,944.0,1725.0,6.0,160.0,36.0,10377.0,4.68,20.32,20.11,8.371999064423928,8.59,8.4,Energy,16.947108135818105,False
JSWENERGY,Mar 2014,8.788159111933396,37.638760407030524,11.565971693806118,1.5379698676000608,2.5505804311774463,0.4493868218665558,1906.0,363.0,2269.0,5.0,160.0,43.0,10106.0,4.68,20.32,20.11,6.934505875868691,8.59,8.4,Energy,18.444564370090543,False
JSWENERGY,Mar 2015,14.528725794372527,38.7717984380015,18.063314711359403,1.2362330407023145,3.3597185576077395,0.48130792996910404,2972.0,422.0,3394.0,8.0,160.0,24.0,9294.0,4.68,20.32,20.11,11.024449478567012,8.59,8.4,Energy,22.721865334285035,False
JSWENERGY,Mar 2016,14.861563517915311,41.01180781758957,15.045342126957955,1.5315333882934872,2.916555407209613,0.3442307018465959,266.0,3272.0,3538.0,9.0,160.0,22.0,14862.0,4.68,20.32,20.11,10.083712115573286,8.59,8.4,Energy,17.784743140926484,False
JSWENERGY,Mar 2017,7.53963451530921,40.22752027108798,6.00829395312952,1.3838364355289807,2.1038575667655786,0.2910634400648138,3091.0,762.0,3853.0,4.0,160.0,13.0,14349.0,4.68,20.32,20.11,4.612997302834515,8.59,8.4,Energy,14.34177522453273,False
JSWENERGY,Mar 2018,1.0560318051931916,33.70605044104858,0.7650765076507651,1.0695769576957697,1.8956043956043955,0.30122375659593575,3719.0,215.0,3934.0,0.0,160.0,0.0,11883.0,4.68,20.32,20.11,0.7074440231466309,8.59,8.4,Energy,12.00365328578263,False
JSWENERGY,Mar 2019,7.485226526592252,31.243160428977895,5.785823041786499,0.8928269328370834,2.7290268456375837,0.3524647072436936,2436.0,55.0,2491.0,4.0,160.0,24.0,10555.0,4.68,20.32,20.11,4.541171425207482,8.59,8.4,Energy,14.53724806721187,False
JSWENERGY,Mar 2020,13.066602199927473,35.74277771062492,9.282156963764383,0.844925296239052,3.1712654614652713,0.3318358669929004,2383.0,301.0,2082.0,7.0,160.0,15.0,9840.0,4.68,20.32,20.11,7.560198343561585,8.59,8.4,Energy,15.512426696453504,False
JSWENERGY,Mar 2021,11.889627275353943,42.08321294423577,5.67312331977666,0.5770317777624595,3.5279017857142856,0.2641279047582707,2670.0,1030.0,3700.0,5.0,160.0,41.0,8371.0,4.68,20.32,20.11,5.942292833296292,8.59,8.4,Energy,13.816767199930064,False
JSWENERGY,Mar 2022,21.341986041386065,43.73699032692543,10.008613264427218,0.5135228251507321,5.337194337194338,0.2676476371501606,1565.0,1387.0,2952.0,11.0,160.0,19.0,8943.0,4.68,20.32,20.11,10.539415647654481,8.59,8.4,Energy,15.73336368464982,False
JSWENERGY,Mar 2023,14.3244289585753,31.765389082462253,7.944602501476193,1.3447313328681088,4.687203791469194,0.2133961211971002,-4694.0,6778.0,2084.0,9.0,160.0,22.0,25051.0,4.68,20.32,20.11,7.4941425270828645,8.59,8.4,Energy,9.056776556776557,False
JSWENERGY,Mar 2024,15.018283127285393,46.857043357130415,8.280529953917052,1.5156009984639016,2.8514369215781783,0.19883324389357246,-1963.0,8197.0,6234.0,10.0,160.0,19.0,31573.0,4.68,20.32,20.11,7.832548775032006,8.59,8.4,Energy,11.170689819673695,False
JSWENERGY,TTM,17.41415557112824,47.14435879467414,,,2.8948631781084972,,,,,11.0,160.0,,,4.68,20.32,20.11,5.804718523709414,8.59,8.4,Energy,,False
JSWSTEEL,Mar 2013,2.431300706621303,17.042658989793246,5.443891004980955,1.2672135950776442,3.1545500762582614,0.6643715333924504,411.0,5433.0,5844.0,4.0,326.0,30.0,21625.0,15.6,3.59,2.38,2.846521081664903,13.36,11.66,Materials,16.037735849056602,False
JSWSTEEL,Mar 2014,0.7848496680983992,17.90121046466224,1.8985548313969962,1.6778596391801266,2.4734251968503935,0.6597114889232355,-3024.0,5618.0,2594.0,2.0,326.0,74.0,35527.0,15.6,3.59,2.38,1.1143719961395437,13.36,11.66,Materials,13.296061797851891,False
JSWSTEEL,Mar 2015,3.2507739938080498,17.677263459941102,7.7254374158815615,1.7386271870794079,2.71027769825365,0.6184416372848903,504.0,7372.0,7876.0,7.0,326.0,19.0,38754.0,15.6,3.59,2.38,3.8648843489915006,13.36,11.66,Materials,15.508485682458554,False
JSWSTEEL,Mar 2016,-1.1577528522601455,15.457565108554375,-2.536117262469683,2.225245175577349,1.237434046098306,0.5072338139597348,3040.0,3857.0,6897.0,-1.0,326.0,-67.0,42204.0,15.6,3.59,2.38,-1.0622121002566978,13.36,11.66,Materials,7.284616642144842,False
JSWSTEEL,Mar 2017,6.235162937918135,22.135098194374507,15.30887093213229,1.9134543206605732,3.271231422505308,0.6318277370603943,2794.0,5094.0,7888.0,15.0,326.0,19.0,43334.0,15.6,3.59,2.38,7.39195386903694,13.36,11.66,Materials,18.681135478395294,False
JSWSTEEL,Mar 2018,8.49818581179709,20.735962631893567,21.83370240731481,1.4069933566683335,3.982437179140773,0.7821354789605306,7850.0,4529.0,12379.0,26.0,326.0,16.0,39393.0,15.6,3.59,2.38,10.37134123269081,13.36,11.66,Materials,21.870872965232746,False
JSWSTEEL,Mar 2019,8.877142890852673,22.334438453461072,21.623796522488863,1.3621497341572064,4.882818483533316,0.7383206878228525,3246.0,11387.0,14633.0,32.0,326.0,16.0,47396.0,15.6,3.59,2.38,10.41308670038813,13.36,11.66,Materials,23.270187733450136,False
JSWSTEEL,Mar 2020,5.344625371628072,16.1102473883752,10.707942839968306,1.678269898084647,2.7019929660023445,0.5562585343650432,-6804.0,19589.0,12785.0,17.0,326.0,15.0,61423.0,15.6,3.59,2.38,5.53627558198714,13.36,11.66,Materials,11.75654444920528,False
JSWSTEEL,Mar 2021,9.861095454602388,25.273362642317664,16.835600034214355,1.3341886921563595,5.218852666161233,0.5382997228908352,11087.0,7702.0,18789.0,33.0,326.0,25.0,62392.0,15.6,3.59,2.38,9.078331737235859,13.36,11.66,Materials,18.91879511891238,False
JSWSTEEL,Mar 2022,14.304746158733629,26.722506507436584,31.112828209281247,1.0734059467732588,8.19524959742351,0.7449474514593989,11522.0,14748.0,26270.0,85.0,326.0,25.0,72237.0,15.6,3.59,2.38,15.387507273158091,13.36,11.66,Materials,29.178551464159273,False
JSWSTEEL,Mar 2023,2.4939744516751023,11.129187756085804,6.300327269959662,1.2307329324910572,2.9022022602144304,0.7882625071839422,12593.0,10730.0,23323.0,17.0,326.0,25.0,80853.0,15.6,3.59,2.38,3.194188076272902,13.36,11.66,Materials,13.668559106913774,False
JSWSTEEL,Mar 2024,5.127252779904689,16.089162657280323,11.5528718021347,1.1328071688833383,3.659099321406539,0.7679137157851319,-2389.0,14467.0,12078.0,36.0,326.0,25.0,87984.0,15.6,3.59,2.38,5.816012765941507,13.36,11.66,Materials,17.903086572534153,False
JSWSTEEL,TTM,1.9451002501849959,13.201075912940318,,,2.714200477326969,,,,,14.0,326.0,,,15.6,3.59,2.38,0.6483667500616653,13.36,11.66,Materials,,False
KOTAKBANK,Mar 2013,20.64956634065326,60.92452482007751,14.659068579288661,5.60430994956442,1.288341158059468,0.09356412137954849,-6157.0,9035.0,2878.0,15.0,654.0,2.0,85561.0,13.52,20.38,19.34,11.800733013773824,7.86,15.1,Financials,6.531915737691911,True
KOTAKBANK,Mar 2014,21.08293008509928,58.84365092608043,13.241458813665899,4.503091595053448,1.3330177962892844,0.09808751442343101,7938.0,1130.0,9068.0,16.0,654.0,2.0,85937.0,13.52,20.38,19.34,11.474158804396204,7.86,15.1,Financials,6.704373411032079,True
KOTAKBANK,Mar 2015,23.312561003078308,72.96343569337037,14.014262502256724,4.70563278570139,1.1890333660451422,0.08971198405000538,-2165.0,4467.0,2302.0,20.0,654.0,2.0,104258.0,13.52,20.38,19.34,12.472178496461678,7.86,15.1,Financials,7.667663391712944,True
KOTAKBANK,Mar 2016,17.27281639054995,56.567983531026364,10.562282699916077,5.38541541781561,1.5109422094089897,0.08472450623743792,2672.0,2353.0,5025.0,19.0,654.0,3.0,179679.0,13.52,20.38,19.34,9.306607865567821,7.86,15.1,Financials,5.412052965833189,True
KOTAKBANK,Mar 2017,22.482530012542558,66.439706145852,13.03907305414112,5.331757248259379,1.2704974271012006,0.08082900053586688,7933.0,5289.0,13222.0,27.0,654.0,2.0,205230.0,13.52,20.38,19.34,11.86747735573985,7.86,15.1,Financials,6.0782366794954905,True
KOTAKBANK,Mar 2018,24.901516055867255,66.86960327881899,12.395024560291553,4.948502614482649,1.2270866832334455,0.07441371550396779,-15867.0,5475.0,-10392.0,33.0,654.0,2.0,249840.0,13.52,20.38,19.34,12.456984777220924,7.86,15.1,Financials,5.59022135798194,True
KOTAKBANK,Mar 2019,24.149374811437767,66.2331132043847,12.467766220729997,5.049462626122774,1.2225043349021552,0.07548883900893537,-1501.0,3323.0,1822.0,38.0,654.0,2.0,291763.0,13.52,20.38,19.34,12.230876623725566,7.86,15.1,Financials,5.6476437873343555,True
KOTAKBANK,Mar 2020,25.670669773555595,67.44936368524826,12.89523838107958,4.899335204165854,1.335721051385271,0.07553257982774221,33551.0,13068.0,46619.0,45.0,654.0,0.0,326477.0,13.52,20.38,19.34,12.880480244820973,7.86,15.1,Financials,5.739556464537005,True
KOTAKBANK,Mar 2021,30.438756855575868,90.83485679463742,11.845053889659587,3.878514091938486,1.262591148041377,0.06853863599343432,-6291.0,11172.0,4881.0,50.0,654.0,2.0,327110.0,13.52,20.38,19.34,14.117449793742963,7.86,15.1,Financials,7.238321152803871,True
KOTAKBANK,Mar 2022,35.82881360955514,90.98426246999199,12.50607769099467,3.783654890601562,1.2298624754420433,0.061740390632719605,-2595.0,10903.0,8308.0,61.0,654.0,2.0,365747.0,13.52,20.38,19.34,16.13221056372751,7.86,15.1,Financials,6.633478369938496,True
KOTAKBANK,Mar 2023,35.40841261180043,79.44058266707789,13.348060171356002,3.745568533457349,1.2877919279750683,0.06793836532727301,-11623.0,10381.0,-1242.0,75.0,654.0,2.0,418807.0,13.52,20.38,19.34,16.274803716161234,7.86,15.1,Financials,6.307892073626939,True
KOTAKBANK,Mar 2024,32.386151466116615,83.66733645109092,14.013018188532914,4.003739266919029,1.2363751084470385,0.07325702420450533,6766.0,8919.0,15685.0,92.0,654.0,2.0,520374.0,13.52,20.38,19.34,15.490808892951344,7.86,15.1,Financials,7.231227684955393,True
KOTAKBANK,TTM,35.173996534120185,79.42172888077062,,,1.1673821713078814,,,,,113.0,654.0,,,13.52,20.38,19.34,11.724665511373395,7.86,15.1,Financials,,True
LICI,Mar 2019,0.4596611071061123,1.0358560160137742,324.32098765432096,332.59382716049384,,0.16675415179930025,22910.0,9636.0,13274.0,,154.0,2.0,269401.0,8.16,73.18,,108.31580097107546,63.79,63.61,Financials,3.1586426903419924,True
LICI,Mar 2020,0.43149911709867,-1.1061344525772918,270.45908183632736,252.90818363273453,,0.1794493681700332,13952.0,40415.0,54367.0,,154.0,2.0,253414.0,8.16,73.18,,90.35667677386535,63.79,63.61,Financials,5.472533174014213,True
LICI,Mar 2021,0.43044431000095523,-0.03647342505724301,43.201626961069145,0.0005810575246949448,,0.18041772293371186,229049.0,148447.0,80602.0,7.0,154.0,0.0,4.0,8.16,73.18,,14.604162998001271,63.79,63.61,Financials,182.46225319396052,True
LICI,Mar 2022,0.5700616081127022,0.4596424020806903,36.38207796789557,8.819897689186806e-05,,0.17009778190664493,8748.0,12531.0,-3783.0,57.0,154.0,23.0,1.0,8.16,73.18,,12.374079119304973,63.79,63.61,Financials,110.8916130170209,True
LICI,Mar 2023,4.5877791768838225,4.359645590012082,77.85997015119071,0.0,545.5454545454545,0.17137262036771503,1671.0,52848.0,54519.0,65.0,154.0,5.0,0.0,8.16,73.18,,27.539707316147418,63.79,63.61,Financials,90.85934289360414,True
LICI,Mar 2024,4.836600998148862,3.87474201090824,49.44710986501021,0.0,371.9375,0.15913440945875762,853.0,25269.0,26122.0,66.0,154.0,15.0,0.0,8.16,73.18,,18.14761509087261,63.79,63.61,Financials,57.534412123702374,True
LICI,TTM,4.627577541049831,2.8848149660866014,,,,,,,,,154.0,,,8.16,73.18,,1.5425258470166103,63.79,63.61,Financials,,True
LODHA,Mar 2011,12.149102623101703,23.469857340082832,35.483870967741936,7.521505376344086,2.314487632508834,0.22926777801223888,,,,6.0,183.0,0.0,5596.0,-2.83,-1.12,-5.29,15.954080456285292,11.1,10.7,Real Estate,10.33123028391167,False
LODHA,Mar 2012,12.897765741367637,24.509140148950575,33.83658969804618,3.782415630550622,3.338582677165354,0.3187311178247734,,,,9.0,183.0,0.0,4259.0,-2.83,-1.12,-5.29,15.684362185746197,11.1,10.7,Real Estate,15.747446610956361,False
LODHA,Mar 2015,12.796664528543939,23.524695317511224,24.225865209471767,3.5980570734669097,3.841463414634146,0.22273019501392957,,,,18.0,183.0,0.0,11852.0,-2.83,-1.12,-5.29,12.415086644343212,11.1,10.7,Real Estate,12.478542189356926,False
LODHA,Mar 2016,8.522245120620681,25.772820947993697,17.694437452806444,3.4822552227535866,2.668016194331984,0.26625996578548144,-467.0,854.0,387.0,16.0,183.0,0.0,13835.0,-2.83,-1.12,-5.29,8.827647513070868,11.1,10.7,Real Estate,14.802336028751123,False
LODHA,Mar 2017,7.368155437799646,20.36336109008327,14.480535581453013,4.012645673196132,2.9864130434782608,0.23359170080457398,295.0,1174.0,1469.0,13.0,183.0,0.0,16183.0,-2.83,-1.12,-5.29,7.360760906685744,11.1,10.7,Real Estate,10.87257617728532,False
LODHA,Mar 2018,8.20502221762943,17.381419861527334,15.411490683229815,4.3897515527950315,5.043589743589743,0.2404163871705051,45.0,651.0,696.0,10.0,183.0,0.0,22616.0,-2.83,-1.12,-5.29,7.952309762676584,11.1,10.7,Real Estate,7.083693460097955,False
LODHA,Mar 2019,13.80700428319476,26.698580666834637,42.80135381411091,6.675605311116897,5.723591549295775,0.23878950746029198,-638.0,175.0,-463.0,21.0,183.0,0.0,25641.0,-2.83,-1.12,-5.29,18.949049201588654,11.1,10.7,Real Estate,11.02706736313683,False
LODHA,Mar 2020,5.96319215623242,15.406252511452223,16.300527240773285,4.047231985940246,2.7513513513513512,0.30577740643353896,3954.0,182.0,3772.0,9.0,183.0,0.0,18423.0,-2.83,-1.12,-5.29,7.523165601146414,11.1,10.7,Real Estate,8.861806311207834,False
LODHA,Mar 2021,0.8808955771701229,25.380803817214172,1.0437051532941943,3.9558599695586,1.0941901408450705,0.13862318103185103,2944.0,420.0,2524.0,1.0,183.0,0.0,18193.0,-2.83,-1.12,-5.29,0.6877413038320562,11.1,10.7,Real Estate,5.453667953667954,False
LODHA,Mar 2022,13.08350481966858,23.675944979963177,9.97852304642326,0.9529985131339831,3.6031976744186047,0.24041766482658056,3137.0,1139.0,1998.0,12.0,183.0,20.0,11537.0,-2.83,-1.12,-5.29,7.767481843639473,11.1,10.7,Real Estate,10.485133020344287,False
LODHA,Mar 2023,5.174234424498416,21.795142555438225,3.8695411829740185,0.7154702677090736,2.1307053941908713,0.24206328919789377,4539.0,1789.0,2750.0,5.0,183.0,14.0,9060.0,-2.83,-1.12,-5.29,3.095279632223443,11.1,10.7,Real Estate,4.727707959305805,False
LODHA,Mar 2024,15.063978286157425,25.833656455990695,8.895758200240426,0.4406663232010991,5.628630705394191,0.21856858341455146,-435.0,2947.0,2512.0,16.0,183.0,,7698.0,-2.83,-1.12,-5.29,8.059435023270801,11.1,10.7,Real Estate,10.779989669011005,False
LODHA,TTM,18.498600265212907,28.08310004420215,,,7.9221789883268485,,,,,25.0,183.0,,,-2.83,-1.12,-5.29,6.1662000884043024,11.1,10.7,Real Estate,,False
LT,Mar 2013,7.1090747856931715,15.309166151613685,395.1456310679612,0.17475728155339806,2.9980611805256356,31.969931271477662,-11277.0,6922.0,-4355.0,38.0,635.0,22.0,234.0,10.34,8.76,8.56,144.74154570837734,17.18,10.49,Industrials,884.7425301970757,False
LT,Mar 2014,5.743410068897406,16.561243445340608,303.41614906832297,0.06832298136645963,2.374961502925778,31.903225806451612,-12653.0,5510.0,-7143.0,35.0,635.0,27.0,110.0,10.34,8.76,8.56,113.68759498122398,17.18,10.49,Industrials,896.6860465116279,False
LT,Mar 2015,5.401995017894244,17.06099272264465,245.11352418558738,0.10760118460019744,2.3542526837324527,30.869375419744795,-6143.0,4778.0,-1365.0,34.0,635.0,32.0,218.0,10.34,8.76,8.56,93.79496487440882,17.18,10.49,Industrials,762.2994652406417,False
LT,Mar 2016,4.541049425446491,15.314174956982654,216.09411764705882,0.02588235294117647,2.4213654152775765,32.23525661459993,-7867.0,4627.0,-3240.0,31.0,635.0,40.0,55.0,10.34,8.76,8.56,84.29014122903509,17.18,10.49,Industrials,766.2844036697247,False
LT,Mar 2017,5.933474824355972,15.20418618266979,206.29770992366412,0.0,2.6484111875823695,24.748019017432647,-3141.0,9796.0,6655.0,43.0,635.0,22.0,0.0,10.34,8.76,8.56,78.99306792181758,17.18,10.49,Industrials,575.2544529262087,False
LT,Mar 2018,6.687666585897746,16.8035560605934,207.3575129533679,0.0,2.7969924812030076,22.42514521266629,-6117.0,3914.0,-10031.0,53.0,635.0,30.0,0.0,10.34,8.76,8.56,78.8234415839773,17.18,10.49,Industrials,558.9637305699481,False
LT,Mar 2019,7.555834935660405,16.910220381600354,208.80850194154914,0.0,2.737659278295321,20.29111644657863,-15779.0,11023.0,-4756.0,63.0,635.0,28.0,0.0,10.34,8.76,8.56,78.88515110792939,17.18,10.49,Industrials,522.5219701614551,False
LT,Mar 2020,7.489756070731238,16.880482908450897,201.59141376757955,0.1687638786084382,2.501406405952273,16.500510493477027,-1714.0,8408.0,6694.0,68.0,635.0,26.0,912.0,10.34,8.76,8.56,75.19389344392927,17.18,10.49,Industrials,436.478784040532,False
LT,Mar 2021,9.502202545981364,17.252664014296325,176.90306681270536,0.1092552026286966,2.6868936170212767,12.701195591257239,17324.0,5750.0,23074.0,82.0,635.0,44.0,798.0,10.34,8.76,8.56,66.36882164998131,17.18,10.49,Industrials,389.6692174771661,False
LT,Mar 2022,6.656614767347513,15.534017799528499,72.92133258678611,0.018057110862262037,2.8887926367081755,7.608448376433988,15579.0,3585.0,19164.0,62.0,635.0,36.0,258.0,10.34,8.76,8.56,29.062131910189198,17.18,10.49,Industrials,183.4043723360374,False
LT,Mar 2023,6.834805089968965,14.817198553515034,75.52434908389586,0.09287608486017358,3.1823186871360507,7.8080575784676975,14729.0,8048.0,22777.0,75.0,635.0,32.0,1541.0,10.34,8.76,8.56,30.055737250777508,17.18,10.49,Industrials,165.75856173826725,False
LT,Mar 2024,7.031246466738726,13.506668535997433,77.66510140873214,0.10345688880007993,3.5441547518923464,8.027628521638107,20445.0,2179.0,18266.0,95.0,635.0,36.0,2071.0,10.34,8.76,8.56,30.907992132369657,17.18,10.49,Industrials,152.61895060890035,False
LT,TTM,6.760688376220796,12.899728316609524,,,3.6953290870488322,,,,,98.0,635.0,,,10.34,8.76,8.56,2.2535627920735988,17.18,10.49,Industrials,,False
LTIM,Mar 2013,14.593612048818489,22.591534666320438,41.97162061239731,0.17475728155339806,42.476190476190474,1.654209621993127,384.0,224.0,608.0,174.0,711.0,54.0,234.0,30.33,24.78,12.24,19.40648076106964,34.1,26.04,Information Technology,56.70692943420216,False
LTIM,Mar 2014,20.243902439024392,23.3130081300813,61.86335403726708,0.06832298136645963,44.0,1.8454613653413354,808.0,180.0,628.0,309.0,711.0,55.0,110.0,30.33,24.78,12.24,27.98423928054427,34.1,26.04,Information Technology,79.30232558139535,False
LTIM,Mar 2015,15.447971072719968,20.188830855765367,37.95656465942744,0.10760118460019744,110.4,1.671591672263264,539.0,103.0,642.0,238.0,711.0,63.0,218.0,30.33,24.78,12.24,18.358709134803558,34.1,26.04,Information Technology,49.19786096256685,False
LTIM,Mar 2016,14.300376325692781,17.584673280875812,39.34117647058824,0.02588235294117647,202.5,1.8635639145680587,818.0,40.0,858.0,49.0,711.0,72.0,55.0,30.33,24.78,12.24,18.501705570283026,34.1,26.04,Information Technology,55.73394495412845,False
LTIM,Mar 2017,14.936163667128133,18.920166128287956,30.884223918575067,0.0,472.3333333333333,1.4718134480416571,209.0,961.0,1170.0,57.0,711.0,29.0,0.0,30.33,24.78,12.24,15.764067011248287,34.1,26.04,Information Technology,45.06997455470738,False
LTIM,Mar 2018,15.22036682179031,16.24692033944703,28.808290155440414,0.0,100.8125,1.3689338579726438,392.0,452.0,844.0,65.0,711.0,33.0,0.0,30.33,24.78,12.24,15.132530278401122,34.1,26.04,Information Technology,41.78756476683938,False
LTIM,Mar 2019,16.049121321194157,19.934363751852636,30.983036991620683,0.0,198.63636363636363,1.4174669867947178,646.0,749.0,1395.0,87.0,711.0,32.0,0.0,30.33,24.78,12.24,16.149875099869853,34.1,26.04,Information Technology,44.65563049254037,False
LTIM,Mar 2020,13.971872414744002,18.650611269418146,28.127313101406365,0.1687638786084382,28.40963855421687,1.2341463414634146,1001.0,643.0,1644.0,87.0,711.0,32.0,912.0,30.33,24.78,12.24,14.44444395253793,34.1,26.04,Information Technology,37.33375554148195,False
LTIM,Mar 2021,15.666936135812449,22.029102667744542,26.533406352683457,0.1092552026286966,37.962025316455694,1.1554268634410612,743.0,1657.0,2400.0,111.0,711.0,36.0,798.0,30.33,24.78,12.24,14.451923117312324,34.1,26.04,Information Technology,37.01555171562577,False
LTIM,Mar 2022,15.128882760733847,20.10417863571948,27.645576707726764,0.018057110862262037,48.90243902439025,1.2691522457709508,1608.0,1643.0,3251.0,225.0,711.0,41.0,258.0,30.33,24.78,12.24,14.681203904743855,34.1,26.04,Information Technology,41.351574315963155,False
LTIM,Mar 2023,13.289937618660158,18.40701564053883,26.57907425265188,0.09287608486017358,44.43333333333333,1.4131851284016865,2824.0,271.0,3095.0,149.0,711.0,40.0,1541.0,30.33,24.78,12.24,13.76073233323791,34.1,26.04,Information Technology,36.75619037114653,False
